Data/Ora,N Bici,Tag Bici,Stazione,Badge,Azione,Dismessa,Col.,Comune
12/31/2022 19:22,119,41872215D,08. Bixio,20230310,Richiesta prelievo,,2,Parma
12/31/2022 19:22,213,419F719F1,08. Bixio,20230310,Errore colonnina durante il prelievo,,3,Parma
12/31/2022 19:22,213,419F719F1,08. Bixio,20230310,Richiesta prelievo,,3,Parma
12/31/2022 19:22,328,000B72087,08. Bixio,20230310,Mancato prelievo,,7,Parma
12/31/2022 19:21,328,000B72087,08. Bixio,20230310,Richiesta prelievo,,7,Parma
12/31/2022 19:18,163,4194E58D0,05. Stazione FF.SS.,20230193,Riconsegna diretta,,19,Parma
12/31/2022 19:15,245,419F6EC89,30. Auditorium Paganini,20211694,Riconsegna diretta,,3,Parma
12/31/2022 19:10,163,4194E58D0,25. Ospedale • viale Osacca,20230193,Prelievo corretto,,3,Parma
12/31/2022 19:10,163,4194E58D0,25. Ospedale • viale Osacca,20230193,Prelievo corretto,,3,Parma
12/31/2022 19:10,163,4194E58D0,25. Ospedale • viale Osacca,20230193,Richiesta prelievo,,3,Parma
12/31/2022 18:57,245,419F6EC89,30. Auditorium Paganini,20211694,Prelievo corretto,,3,Parma
12/31/2022 18:56,245,419F6EC89,30. Auditorium Paganini,20211694,Richiesta prelievo,,3,Parma
12/31/2022 18:56,245,419F6EC89,30. Auditorium Paganini,20211694,Riconsegna diretta,,3,Parma
12/31/2022 18:55,217,419F6D373,14. Garibaldi,540767,Errore colonnina durante il deposito,,3,Parma
12/31/2022 18:55,290,436918,14. Garibaldi,255367,Riconsegna diretta,,7,Parma
12/31/2022 18:54,138,418722D3E,30. Auditorium Paganini,20211694,Numero massimo di bici raggiunto,,5,Parma
12/31/2022 18:53,245,419F6EC89,30. Auditorium Paganini,20211694,Prelievo corretto,,3,Parma
12/31/2022 18:53,245,419F6EC89,30. Auditorium Paganini,20211694,Richiesta prelievo,,3,Parma
12/31/2022 18:46,217,419F6D373,30. Auditorium Paganini,540767,Prelievo corretto,,4,Parma
12/31/2022 18:46,217,419F6D373,30. Auditorium Paganini,540767,Richiesta prelievo,,4,Parma
12/31/2022 18:42,290,436918,30. Auditorium Paganini,255367,Prelievo corretto,,1,Parma
12/31/2022 18:42,290,436918,30. Auditorium Paganini,255367,Richiesta prelievo,,1,Parma
12/31/2022 18:38,242,419F6E744,25. Ospedale • viale Osacca,20212443,Riconsegna diretta,,4,Parma
12/31/2022 18:28,242,419F6E744,38. Stazione FF.SS. 2,20212443,Prelievo corretto,,7,Parma
12/31/2022 18:28,242,419F6E744,38. Stazione FF.SS. 2,20212443,Richiesta prelievo,,7,Parma
12/31/2022 18:10,339,C009D284B,38. Stazione FF.SS. 2,20104537,Errore colonnina durante il deposito,,11,Parma
12/31/2022 18:02,339,C009D284B,15. Repubblica,20104537,Prelievo corretto,,3,Parma
12/31/2022 18:02,339,C009D284B,15. Repubblica,20104537,Richiesta prelievo,,3,Parma
12/31/2022 17:56,183,4194E4EBA,05. Stazione FF.SS.,20247046,Riconsegna diretta,,16,Parma
12/31/2022 17:38,183,4194E4EBA,05. Stazione FF.SS.,20247046,Prelievo corretto,,17,Parma
12/31/2022 17:38,183,4194E4EBA,05. Stazione FF.SS.,20247046,Richiesta prelievo,,17,Parma
12/31/2022 17:38,190,4194E7447,07. Santa Croce,20105329,Riconsegna diretta,,13,Parma
12/31/2022 17:24,190,4194E7447,13. Borgo XX Marzo,20105329,Prelievo corretto,,9,Parma
12/31/2022 17:24,190,4194E7447,13. Borgo XX Marzo,20105329,Richiesta prelievo,,9,Parma
12/31/2022 17:21,178,418DD59CC,08. Bixio,20230193,Mancato prelievo,,5,Parma
12/31/2022 17:21,178,418DD59CC,08. Bixio,20230193,Richiesta prelievo,,5,Parma
12/31/2022 17:19,267,419F6D653,20. Efsa,20228925,Riconsegna diretta,,6,Parma
12/31/2022 17:02,267,419F6D653,02. Ospedale Maggiore,20228925,Prelievo corretto,,5,Parma
12/31/2022 17:02,267,419F6D653,02. Ospedale Maggiore,20228925,Richiesta prelievo,,5,Parma
12/31/2022 16:48,81,417A7AE71,27. Ostello Gioventù,20257675,Riconsegna diretta,,10,Parma
12/31/2022 16:32,81,417A7AE71,34. Ospedale • via Volturno,20257675,Prelievo corretto,,9,Parma
12/31/2022 16:32,81,417A7AE71,34. Ospedale • via Volturno,20257675,Richiesta prelievo,,9,Parma
12/31/2022 16:32,81,417A7AE71,34. Ospedale • via Volturno,20257675,Errore colonnina durante il prelievo,,9,Parma
12/31/2022 16:32,81,417A7AE71,34. Ospedale • via Volturno,20257675,Richiesta prelievo,,9,Parma
12/31/2022 16:28,183,4194E4EBA,05. Stazione FF.SS.,20247046,Riconsegna diretta,,17,Parma
12/31/2022 16:22,242,419F6E744,38. Stazione FF.SS. 2,2114612643,Riconsegna diretta,,7,Parma
12/31/2022 16:17,267,419F6D653,02. Ospedale Maggiore,20228925,Riconsegna diretta,,5,Parma
12/31/2022 16:16,242,419F6E744,15. Repubblica,2114612643,Prelievo corretto,,1,Parma
12/31/2022 16:15,242,419F6E744,15. Repubblica,2114612643,Richiesta prelievo,,1,Parma
12/31/2022 16:11,291,000B77694,07. Santa Croce,20230298,Riconsegna diretta,,1,Parma
12/31/2022 16:04,267,419F6D653,26. Palasport,20228925,Prelievo corretto,,2,Parma
12/31/2022 16:04,267,419F6D653,26. Palasport,20228925,Richiesta prelievo,,2,Parma
12/31/2022 16:04,280,000B73D63,26. Palasport,20228925,Riconsegna diretta,,6,Parma
12/31/2022 16:03,280,000B73D63,26. Palasport,20228925,Prelievo corretto,,6,Parma
12/31/2022 16:03,280,000B73D63,26. Palasport,20228925,Richiesta prelievo,,6,Parma
12/31/2022 15:58,291,000B77694,14. Garibaldi,20230298,Prelievo corretto,,2,Parma
12/31/2022 15:58,291,000B77694,14. Garibaldi,20230298,Richiesta prelievo,,2,Parma
12/31/2022 15:56,92,418720205,10. Barilla Center,20104431,Riconsegna diretta,,3,Parma
12/31/2022 15:53,291,000B77694,14. Garibaldi,20230298,Riconsegna diretta,,2,Parma
12/31/2022 15:50,214,419F71078,13. Borgo XX Marzo,20105329,Riconsegna diretta,,2,Parma
12/31/2022 15:49,92,418720205,14. Garibaldi,20104431,Prelievo corretto,,2,Parma
12/31/2022 15:49,92,418720205,14. Garibaldi,20104431,Richiesta prelievo,,2,Parma
12/31/2022 15:48,291,000B77694,07. Santa Croce,20230298,Prelievo corretto,,1,Parma
12/31/2022 15:48,291,000B77694,07. Santa Croce,20230298,Richiesta prelievo,,1,Parma
12/31/2022 15:42,214,419F71078,07. Santa Croce,20105329,Prelievo corretto,,13,Parma
12/31/2022 15:42,214,419F71078,07. Santa Croce,20105329,Richiesta prelievo,,13,Parma
12/31/2022 15:26,267,419F6D653,26. Palasport,20228925,Riconsegna diretta,,2,Parma
12/31/2022 15:17,183,4194E4EBA,18. Crocetta,20247046,Prelievo corretto,,1,Parma
12/31/2022 15:17,183,4194E4EBA,18. Crocetta,20247046,Richiesta prelievo,,1,Parma
12/31/2022 15:03,267,419F6D653,20. Efsa,20228925,Prelievo corretto,,6,Parma
12/31/2022 15:03,267,419F6D653,20. Efsa,20228925,Richiesta prelievo,,6,Parma
12/31/2022 13:52,165,4194E3089,10. Barilla Center,342477,Mancato prelievo,,1,Parma
12/31/2022 13:51,165,4194E3089,10. Barilla Center,342477,Richiesta prelievo,,1,Parma
12/31/2022 13:27,249,419F6D0C5,20. Efsa,20228925,Riconsegna diretta,,9,Parma
12/31/2022 13:24,98,4187232D8,07. Santa Croce,20230052,Errore colonnina durante il deposito,,7,Parma
12/31/2022 13:22,75,417A79669,18. Crocetta,20230292,Errore colonnina durante il deposito,,4,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:21,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 13:14,98,4187232D8,13. Borgo XX Marzo,20230052,Errore colonnina durante il prelievo,,5,Parma
12/31/2022 13:14,98,4187232D8,13. Borgo XX Marzo,20230052,Richiesta prelievo,,5,Parma
12/31/2022 13:09,75,417A79669,13. Borgo XX Marzo,20230292,Prelievo corretto,,6,Parma
12/31/2022 13:09,75,417A79669,13. Borgo XX Marzo,20230292,Richiesta prelievo,,6,Parma
12/31/2022 12:59,249,419F6D0C5,20. Efsa,20228925,Prelievo corretto,,9,Parma
12/31/2022 12:59,249,419F6D0C5,20. Efsa,20228925,Richiesta prelievo,,9,Parma
12/31/2022 12:58,249,419F6D0C5,20. Efsa,20228925,Riconsegna diretta,,9,Parma
12/31/2022 12:53,249,419F6D0C5,25. Ospedale • viale Osacca,20228925,Prelievo corretto,,1,Parma
12/31/2022 12:53,249,419F6D0C5,25. Ospedale • viale Osacca,20228925,Richiesta prelievo,,1,Parma
12/31/2022 12:53,234,419F7123C,25. Ospedale • viale Osacca,20228925,Errore colonnina durante il deposito,,8,Parma
12/31/2022 12:46,189,4194E5194,12. Barezzi,830688,Riconsegna off line,,10,Parma
12/31/2022 12:36,71,417A782CD,12. Barezzi,144547,Errore colonnina durante il deposito,,4,Parma
12/31/2022 12:35,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 12:35,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 12:35,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 12:35,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 12:35,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 12:32,234,419F7123C,21. Kennedy,20228925,Prelievo corretto,,10,Parma
12/31/2022 12:32,234,419F7123C,21. Kennedy,20228925,Richiesta prelievo,,10,Parma
12/31/2022 12:32,234,419F7123C,21. Kennedy,20228925,Riconsegna off line,,10,Parma
12/31/2022 12:32,234,419F7123C,21. Kennedy,20228925,Numero massimo di bici raggiunto,,10,Parma
12/31/2022 12:19,249,419F6D0C5,25. Ospedale • viale Osacca,20246513,Riconsegna diretta,,1,Parma
12/31/2022 12:13,249,419F6D0C5,20. Efsa,20246513,Prelievo corretto,,7,Parma
12/31/2022 12:13,249,419F6D0C5,20. Efsa,20246513,Richiesta prelievo,,7,Parma
12/31/2022 12:13,309,C009D2E54,29. Villetta,30351967,Riconsegna diretta,,6,Parma
12/31/2022 12:11,71,417A782CD,27. Ostello Gioventù,144547,Prelievo corretto,,10,Parma
12/31/2022 12:10,71,417A782CD,27. Ostello Gioventù,144547,Richiesta prelievo,,10,Parma
12/31/2022 12:10,297,000B77A7B,27. Ostello Gioventù,144547,Errore colonnina durante il prelievo,,9,Parma
12/31/2022 12:10,297,000B77A7B,27. Ostello Gioventù,144547,Richiesta prelievo,,9,Parma
12/31/2022 12:09,189,4194E5194,27. Ostello Gioventù,830688,Prelievo corretto,,7,Parma
12/31/2022 12:09,189,4194E5194,27. Ostello Gioventù,830688,Richiesta prelievo,,7,Parma
12/31/2022 12:08,297,000B77A7B,27. Ostello Gioventù,830688,Mancato prelievo,,9,Parma
12/31/2022 12:07,297,000B77A7B,27. Ostello Gioventù,830688,Richiesta prelievo,,9,Parma
12/31/2022 12:07,214,419F71078,07. Santa Croce,20105329,Riconsegna diretta,,13,Parma
12/31/2022 12:07,260,419F71ADA,32. Stadio,20164924,Riconsegna diretta,,3,Parma
12/31/2022 12:06,234,419F7123C,21. Kennedy,20228925,Prelievo corretto,,3,Parma
12/31/2022 12:06,234,419F7123C,21. Kennedy,20228925,Richiesta prelievo,,3,Parma
12/31/2022 11:59,260,419F71ADA,06. Ponte di Mezzo,20164924,Prelievo corretto,,6,Parma
12/31/2022 11:59,260,419F71ADA,06. Ponte di Mezzo,20164924,Richiesta prelievo,,6,Parma
12/31/2022 11:58,309,C009D2E54,14. Garibaldi,30351967,Prelievo corretto,,5,Parma
12/31/2022 11:58,309,C009D2E54,14. Garibaldi,30351967,Richiesta prelievo,,5,Parma
12/31/2022 11:57,260,419F71ADA,06. Ponte di Mezzo,20264279,Riconsegna diretta,,6,Parma
12/31/2022 11:57,214,419F71078,14. Garibaldi,20105329,Prelievo corretto,,7,Parma
12/31/2022 11:57,214,419F71078,14. Garibaldi,20105329,Richiesta prelievo,,7,Parma
12/31/2022 11:57,243,419F6ED93,14. Garibaldi,20105329,Errore colonnina durante il prelievo,,8,Parma
12/31/2022 11:57,243,419F6ED93,14. Garibaldi,20105329,Richiesta prelievo,,8,Parma
12/31/2022 11:57,243,419F6ED93,14. Garibaldi,20105329,Errore colonnina durante il prelievo,,8,Parma
12/31/2022 11:56,243,419F6ED93,14. Garibaldi,20105329,Richiesta prelievo,,8,Parma
12/31/2022 11:49,260,419F71ADA,10. Barilla Center,20264279,Prelievo corretto,,2,Parma
12/31/2022 11:49,260,419F71ADA,10. Barilla Center,20264279,Richiesta prelievo,,2,Parma
12/31/2022 11:49,94,418720B38,10. Barilla Center,20264279,Errore colonnina durante il prelievo,,8,Parma
12/31/2022 11:49,93,418720D0E,10. Barilla Center,20264279,Numero massimo di bici raggiunto,,6,Parma
12/31/2022 11:49,93,418720D0E,10. Barilla Center,20264279,Numero massimo di bici raggiunto,,6,Parma
12/31/2022 11:48,94,418720B38,10. Barilla Center,20264279,Richiesta prelievo,,8,Parma
12/31/2022 11:48,94,418720B38,10. Barilla Center,20264279,Errore colonnina durante il prelievo,,8,Parma
12/31/2022 11:48,94,418720B38,10. Barilla Center,20264279,Richiesta prelievo,,8,Parma
12/31/2022 10:59,190,4194E7447,13. Borgo XX Marzo,20230052,Riconsegna diretta,,9,Parma
12/31/2022 10:51,190,4194E7447,07. Santa Croce,20230052,Prelievo corretto,,13,Parma
12/31/2022 10:51,190,4194E7447,07. Santa Croce,20230052,Richiesta prelievo,,13,Parma
12/31/2022 10:51,291,000B77694,07. Santa Croce,20230052,Errore colonnina durante il prelievo,,1,Parma
12/31/2022 10:51,291,000B77694,07. Santa Croce,20230052,Richiesta prelievo,,1,Parma
12/31/2022 10:41,248,419F6E988,22. Cittadella,20105940,Riconsegna diretta,,4,Parma
12/31/2022 10:34,248,419F6E988,14. Garibaldi,20105940,Prelievo corretto,,10,Parma
12/31/2022 10:34,248,419F6E988,14. Garibaldi,20105940,Richiesta prelievo,,10,Parma
12/31/2022 10:21,309,C009D2E54,14. Garibaldi,30351967,Riconsegna diretta,,5,Parma
12/31/2022 10:19,234,419F7123C,21. Kennedy,20228925,Riconsegna diretta,,3,Parma
12/31/2022 10:13,234,419F7123C,20. Efsa,20228925,Prelievo corretto,,9,Parma
12/31/2022 10:13,234,419F7123C,20. Efsa,20228925,Richiesta prelievo,,9,Parma
12/31/2022 10:09,309,C009D2E54,29. Villetta,30351967,Prelievo corretto,,6,Parma
12/31/2022 10:09,309,C009D2E54,29. Villetta,30351967,Richiesta prelievo,,6,Parma
12/31/2022 9:52,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 9:42,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
12/31/2022 9:26,92,418720205,14. Garibaldi,20242875,Riconsegna diretta,,2,Parma
12/31/2022 9:14,92,418720205,29. Villetta,20242875,Prelievo corretto,,4,Parma
12/31/2022 9:14,92,418720205,29. Villetta,20242875,Richiesta prelievo,,4,Parma
12/31/2022 9:07,98,4187232D8,13. Borgo XX Marzo,20230292,Riconsegna diretta,,5,Parma
12/31/2022 9:05,243,419F6ED93,14. Garibaldi,20230423,Riconsegna diretta,,8,Parma
12/31/2022 9:03,75,417A79669,13. Borgo XX Marzo,20212129,Riconsegna diretta,,6,Parma
12/31/2022 9:02,75,417A79669,13. Borgo XX Marzo,20212129,Prelievo corretto,,9,Parma
12/31/2022 9:02,75,417A79669,13. Borgo XX Marzo,20212129,Richiesta prelievo,,9,Parma
12/31/2022 9:02,286,C009D5A43,13. Borgo XX Marzo,20212129,Riconsegna diretta,,1,Parma
12/31/2022 9:02,314,00043B457,13. Borgo XX Marzo,20212129,Prelievo corretto,,6,Parma
12/31/2022 9:02,314,00043B457,13. Borgo XX Marzo,20212129,Richiesta prelievo,,6,Parma
12/31/2022 9:01,286,C009D5A43,13. Borgo XX Marzo,20212129,Prelievo corretto,,4,Parma
12/31/2022 9:01,286,C009D5A43,13. Borgo XX Marzo,20212129,Richiesta prelievo,,4,Parma
12/31/2022 8:59,177,4194E6466,20. Efsa,20230186,Riconsegna diretta,,10,Parma
12/31/2022 8:58,259,419F6EAC7,14. Garibaldi,20212129,Riconsegna diretta,,1,Parma
12/31/2022 8:58,312,000B77F46,14. Garibaldi,20212129,Riconsegna diretta,,4,Parma
12/31/2022 8:57,214,419F71078,14. Garibaldi,20212129,Riconsegna diretta,,7,Parma
12/31/2022 8:57,248,419F6E988,14. Garibaldi,20212129,Riconsegna diretta,,10,Parma
12/31/2022 8:57,177,4194E6466,05. Stazione FF.SS.,20230186,Prelievo corretto,,9,Parma
12/31/2022 8:57,177,4194E6466,05. Stazione FF.SS.,20230186,Richiesta prelievo,,9,Parma
12/31/2022 8:56,160,4194E4E9F,38. Stazione FF.SS. 2,20230186,Riconsegna diretta,,9,Parma
12/31/2022 8:56,160,4194E4E9F,38. Stazione FF.SS. 2,20230186,Prelievo corretto,,9,Parma
12/31/2022 8:56,160,4194E4E9F,38. Stazione FF.SS. 2,20230186,Richiesta prelievo,,9,Parma
12/31/2022 8:54,98,4187232D8,18. Crocetta,20230292,Prelievo corretto,,3,Parma
12/31/2022 8:54,98,4187232D8,18. Crocetta,20230292,Richiesta prelievo,,3,Parma
12/31/2022 8:52,243,419F6ED93,26. Palasport,20230423,Prelievo corretto,,4,Parma
12/31/2022 8:52,243,419F6ED93,26. Palasport,20230423,Richiesta prelievo,,4,Parma
12/31/2022 8:52,280,000B73D63,26. Palasport,20230423,Riconsegna diretta,,6,Parma
12/31/2022 8:51,280,000B73D63,26. Palasport,20230423,Prelievo corretto,,6,Parma
12/31/2022 8:51,280,000B73D63,26. Palasport,20230423,Richiesta prelievo,,6,Parma
12/31/2022 8:47,183,4194E4EBA,18. Crocetta,20212129,Riconsegna diretta,,1,Parma
12/31/2022 8:47,183,4194E4EBA,18. Crocetta,20212129,Prelievo corretto,,1,Parma
12/31/2022 8:47,183,4194E4EBA,18. Crocetta,20212129,Richiesta prelievo,,1,Parma
12/31/2022 8:47,98,4187232D8,18. Crocetta,20212129,Riconsegna diretta,,3,Parma
12/31/2022 8:47,98,4187232D8,18. Crocetta,20212129,Prelievo corretto,,2,Parma
12/31/2022 8:47,98,4187232D8,18. Crocetta,20212129,Richiesta prelievo,,2,Parma
12/31/2022 8:47,283,C009D397E,18. Crocetta,20212129,Riconsegna diretta,,5,Parma
12/31/2022 8:47,283,C009D397E,18. Crocetta,20212129,Prelievo corretto,,3,Parma
12/31/2022 8:47,283,C009D397E,18. Crocetta,20212129,Richiesta prelievo,,3,Parma
12/31/2022 8:47,264,419F6EC01,18. Crocetta,20212129,Riconsegna diretta,,8,Parma
12/31/2022 8:46,264,419F6EC01,18. Crocetta,20212129,Errore colonnina durante il prelievo,,4,Parma
12/31/2022 8:46,264,419F6EC01,18. Crocetta,20212129,Richiesta prelievo,,4,Parma
12/31/2022 8:46,12,417A7D792,18. Crocetta,20212129,Riconsegna diretta,,10,Parma
12/31/2022 8:46,12,417A7D792,18. Crocetta,20212129,Prelievo corretto,,5,Parma
12/31/2022 8:46,12,417A7D792,18. Crocetta,20212129,Richiesta prelievo,,5,Parma
12/31/2022 8:45,248,419F6E988,18. Crocetta,20212129,Prelievo corretto,,6,Parma
12/31/2022 8:45,248,419F6E988,18. Crocetta,20212129,Richiesta prelievo,,6,Parma
12/31/2022 8:45,214,419F71078,18. Crocetta,20212129,Prelievo corretto,,10,Parma
12/31/2022 8:45,214,419F71078,18. Crocetta,20212129,Richiesta prelievo,,10,Parma
12/31/2022 8:44,312,000B77F46,18. Crocetta,20212129,Errore colonnina durante il prelievo,,9,Parma
12/31/2022 8:44,312,000B77F46,18. Crocetta,20212129,Richiesta prelievo,,9,Parma
12/31/2022 8:44,259,419F6EAC7,18. Crocetta,20212129,Prelievo corretto,,8,Parma
12/31/2022 8:44,259,419F6EAC7,18. Crocetta,20212129,Richiesta prelievo,,8,Parma
12/31/2022 8:43,272,000B780A7,18. Crocetta,20212129,Prelievo corretto,,7,Parma
12/31/2022 8:43,272,000B780A7,18. Crocetta,20212129,Richiesta prelievo,,7,Parma
12/31/2022 8:41,339,C009D284B,15. Repubblica,2114612643,Riconsegna diretta,,3,Parma
12/31/2022 8:36,115,418722777,33. Cavagnari,20212129,Riconsegna diretta,,7,Parma
12/31/2022 8:36,115,418722777,33. Cavagnari,20212129,Prelievo corretto,,9,Parma
12/31/2022 8:36,115,418722777,33. Cavagnari,20212129,Richiesta prelievo,,9,Parma
12/31/2022 8:36,308,C009D2E62,33. Cavagnari,20212129,Riconsegna diretta,,4,Parma
12/31/2022 8:36,308,C009D2E62,33. Cavagnari,20212129,Prelievo corretto,,5,Parma
12/31/2022 8:36,308,C009D2E62,33. Cavagnari,20212129,Richiesta prelievo,,5,Parma
12/31/2022 8:35,322,000B747BB,33. Cavagnari,20212129,Prelievo corretto,,3,Parma
12/31/2022 8:35,322,000B747BB,33. Cavagnari,20212129,Richiesta prelievo,,3,Parma
12/31/2022 8:34,339,C009D284B,38. Stazione FF.SS. 2,2114612643,Prelievo corretto,,7,Parma
12/31/2022 8:34,339,C009D284B,38. Stazione FF.SS. 2,2114612643,Richiesta prelievo,,7,Parma
12/31/2022 8:34,160,4194E4E9F,38. Stazione FF.SS. 2,2114612643,Riconsegna diretta,,9,Parma
12/31/2022 8:33,160,4194E4E9F,38. Stazione FF.SS. 2,2114612643,Prelievo corretto,,9,Parma
12/31/2022 8:32,160,4194E4E9F,38. Stazione FF.SS. 2,2114612643,Richiesta prelievo,,9,Parma
12/31/2022 8:27,222,419F6EC42,40. Langhirano,20212129,Prelievo corretto,,3,Parma
12/31/2022 8:27,222,419F6EC42,40. Langhirano,20212129,Richiesta prelievo,,3,Parma
12/31/2022 8:26,191,4194E78C4,40. Langhirano,20212129,Prelievo corretto,,2,Parma
12/31/2022 8:26,191,4194E78C4,40. Langhirano,20212129,Prelievo corretto,,2,Parma
12/31/2022 8:26,191,4194E78C4,40. Langhirano,20212129,Richiesta prelievo,,2,Parma
12/31/2022 8:26,147,418721B79,40. Langhirano,20212129,Prelievo corretto,,4,Parma
12/31/2022 8:26,147,418721B79,40. Langhirano,20212129,Richiesta prelievo,,4,Parma
12/31/2022 8:26,229,419F71AA1,40. Langhirano,20212129,Riconsegna diretta,,6,Parma
12/31/2022 8:25,229,419F71AA1,40. Langhirano,20212129,Prelievo corretto,,7,Parma
12/31/2022 8:25,229,419F71AA1,40. Langhirano,20212129,Richiesta prelievo,,7,Parma
12/31/2022 8:25,132,41872342E,40. Langhirano,20212129,Riconsegna diretta,,10,Parma
12/31/2022 8:25,132,41872342E,40. Langhirano,20212129,Prelievo corretto,,9,Parma
12/31/2022 8:25,132,41872342E,40. Langhirano,20212129,Richiesta prelievo,,9,Parma
12/31/2022 8:13,232,419F71773,11. Dus,20212129,Riconsegna diretta,,3,Parma
12/31/2022 8:12,298,000B77A4C,11. Dus,20212129,Riconsegna diretta,,1,Parma
12/31/2022 8:11,242,419F6E744,15. Repubblica,20104537,Riconsegna diretta,,1,Parma
12/31/2022 7:57,242,419F6E744,38. Stazione FF.SS. 2,20104537,Prelievo corretto,,12,Parma
12/31/2022 7:57,242,419F6E744,38. Stazione FF.SS. 2,20104537,Richiesta prelievo,,12,Parma
12/31/2022 7:52,81,417A7AE71,34. Ospedale • via Volturno,767818,Riconsegna diretta,,9,Parma
12/31/2022 7:35,81,417A7AE71,38. Stazione FF.SS. 2,767818,Prelievo corretto,,2,Parma
12/31/2022 7:35,81,417A7AE71,38. Stazione FF.SS. 2,767818,Richiesta prelievo,,2,Parma
12/31/2022 7:31,305,439479,38. Stazione FF.SS. 2,20230497,Errore colonnina durante il prelievo,,13,Parma
