Data/Ora,N Bici,Tag Bici,Stazione,Badge,Azione,Dismessa,Col.,Comune
11/30/2022 18:39,336,C009D38BE,21. Kennedy,20228925,Richiesta prelievo,,1,Parma
11/30/2022 18:37,290,436918,06. Ponte di Mezzo,20236175,Prelievo corretto,,5,Parma
11/30/2022 18:37,290,436918,06. Ponte di Mezzo,20236175,Richiesta prelievo,,5,Parma
11/30/2022 18:31,294,C009D2874,28. Bizzozero,20230169,Errore colonnina durante il deposito,,1,Parma
11/30/2022 18:31,215,419F6D11B,20. Efsa,952398,Prelievo corretto,,4,Parma
11/30/2022 18:31,215,419F6D11B,20. Efsa,952398,Richiesta prelievo,,4,Parma
11/30/2022 18:28,310,00043B12C,07. Santa Croce,20257988,Prelievo corretto,,11,Parma
11/30/2022 18:28,310,00043B12C,07. Santa Croce,20257988,Richiesta prelievo,,11,Parma
11/30/2022 18:28,191,4194E78C4,27. Ostello Gioventù,20257675,Riconsegna diretta,,10,Parma
11/30/2022 18:28,298,000B77A4C,14. Garibaldi,538799,Riconsegna diretta,,2,Parma
11/30/2022 18:28,262,419F6EC5F,10. Barilla Center,571787,Riconsegna diretta,,7,Parma
11/30/2022 18:26,294,C009D2874,09. Farini,20230169,Prelievo corretto,,2,Parma
11/30/2022 18:26,294,C009D2874,09. Farini,20230169,Richiesta prelievo,,2,Parma
11/30/2022 18:23,262,419F6EC5F,14. Garibaldi,571787,Prelievo corretto,,8,Parma
11/30/2022 18:23,44,417A79612,38. Stazione FF.SS. 2,20230333,Riconsegna diretta,,13,Parma
11/30/2022 18:23,262,419F6EC5F,14. Garibaldi,571787,Richiesta prelievo,,8,Parma
11/30/2022 18:22,234,419F7123C,32. Stadio,573722,Mancato prelievo,,8,Parma
11/30/2022 18:22,234,419F7123C,32. Stadio,573722,Richiesta prelievo,,8,Parma
11/30/2022 18:22,298,000B77A4C,09. Farini,538799,Prelievo corretto,,4,Parma
11/30/2022 18:22,298,000B77A4C,09. Farini,538799,Richiesta prelievo,,4,Parma
11/30/2022 18:22,302,000B73D23,02. Ospedale Maggiore,20264278,Riconsegna diretta,,2,Parma
11/30/2022 18:21,298,000B77A4C,09. Farini,538799,Riconsegna diretta,,4,Parma
11/30/2022 18:21,12,417A7D792,38. Stazione FF.SS. 2,20230139,Riconsegna diretta,,29,Parma
11/30/2022 18:19,262,419F6EC5F,14. Garibaldi,20230009,Riconsegna diretta,,8,Parma
11/30/2022 18:18,217,419F6D373,40. Langhirano,20230128,Numero massimo di bici raggiunto,,3,Parma
11/30/2022 18:18,333,000B78CA8,40. Langhirano,20230128,Numero massimo di bici raggiunto,,1,Parma
11/30/2022 18:16,44,417A79612,07. Santa Croce,20230333,Prelievo corretto,,12,Parma
11/30/2022 18:16,44,417A79612,07. Santa Croce,20230333,Richiesta prelievo,,12,Parma
11/30/2022 18:13,250,419F7124B,25. Ospedale • viale Osacca,546761,Riconsegna diretta,,7,Parma
11/30/2022 18:11,262,419F6EC5F,21. Kennedy,20230009,Prelievo corretto,,4,Parma
11/30/2022 18:11,262,419F6EC5F,21. Kennedy,20230009,Richiesta prelievo,,4,Parma
11/30/2022 18:09,262,419F6EC5F,21. Kennedy,886117,Riconsegna diretta,,4,Parma
11/30/2022 18:09,302,000B73D23,23. Vittoria,20264278,Prelievo corretto,,2,Parma
11/30/2022 18:09,12,417A7D792,02. Ospedale Maggiore,20230139,Prelievo corretto,,7,Parma
11/30/2022 18:09,12,417A7D792,02. Ospedale Maggiore,20230139,Richiesta prelievo,,7,Parma
11/30/2022 18:09,328,000B72087,02. Ospedale Maggiore,20230139,Errore colonnina durante il prelievo,,10,Parma
11/30/2022 18:09,302,000B73D23,23. Vittoria,20264278,Richiesta prelievo,,2,Parma
11/30/2022 18:09,328,000B72087,02. Ospedale Maggiore,20230139,Richiesta prelievo,,10,Parma
11/30/2022 18:09,328,000B72087,02. Ospedale Maggiore,20230139,Errore colonnina durante il prelievo,,10,Parma
11/30/2022 18:08,328,000B72087,02. Ospedale Maggiore,20230139,Richiesta prelievo,,10,Parma
11/30/2022 18:08,191,4194E78C4,28. Bizzozero,20257675,Prelievo corretto,,6,Parma
11/30/2022 18:08,191,4194E78C4,28. Bizzozero,20257675,Richiesta prelievo,,6,Parma
11/30/2022 18:07,250,419F7124B,06. Ponte di Mezzo,546761,Prelievo corretto,,6,Parma
11/30/2022 18:06,250,419F7124B,06. Ponte di Mezzo,546761,Richiesta prelievo,,6,Parma
11/30/2022 18:06,1,0,06. Ponte di Mezzo,546761,Mancato prelievo,,3,Parma
11/30/2022 18:06,1,0,06. Ponte di Mezzo,546761,Richiesta prelievo,,3,Parma
11/30/2022 18:05,44,417A79612,07. Santa Croce,20230305,Riconsegna diretta,,12,Parma
11/30/2022 18:04,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,13,Parma
11/30/2022 18:04,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,13,Parma
11/30/2022 18:03,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,13,Parma
11/30/2022 18:03,44,417A79612,07. Santa Croce,20230305,Prelievo corretto,,12,Parma
11/30/2022 18:03,44,417A79612,07. Santa Croce,20230305,Richiesta prelievo,,12,Parma
11/30/2022 18:01,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,10,Parma
11/30/2022 18:01,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,10,Parma
11/30/2022 18:01,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,10,Parma
11/30/2022 18:01,331,000B77EDD,38. Stazione FF.SS. 2,20230354,Errore colonnina durante il deposito,,25,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,14,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,14,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,14,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,13,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,13,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,13,Parma
11/30/2022 18:00,44,417A79612,07. Santa Croce,20230305,Riconsegna diretta,,12,Parma
11/30/2022 18:00,44,417A79612,07. Santa Croce,20230305,Prelievo corretto,,12,Parma
11/30/2022 18:00,44,417A79612,07. Santa Croce,20230305,Richiesta prelievo,,12,Parma
11/30/2022 18:00,310,00043B12C,07. Santa Croce,20230305,Riconsegna diretta,,11,Parma
11/30/2022 18:00,310,00043B12C,07. Santa Croce,20230305,Prelievo corretto,,11,Parma
11/30/2022 18:00,310,00043B12C,07. Santa Croce,20230305,Richiesta prelievo,,11,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,10,Parma
11/30/2022 18:00,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,10,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Errore colonnina durante il deposito,,10,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,9,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,9,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,9,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,8,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,8,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,8,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,7,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,7,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,7,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,6,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,6,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,6,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,5,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,5,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,5,Parma
11/30/2022 17:59,298,000B77A4C,28. Bizzozero,538799,Prelievo corretto,,4,Parma
11/30/2022 17:59,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,4,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,4,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,4,Parma
11/30/2022 17:58,298,000B77A4C,28. Bizzozero,538799,Richiesta prelievo,,4,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,3,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,3,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,3,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Prelievo corretto,,2,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Richiesta prelievo,,2,Parma
11/30/2022 17:58,,C009D2E5B,07. Santa Croce,20230305,Riconsegna diretta,,2,Parma
11/30/2022 17:58,61,417A7AB05,07. Santa Croce,20230305,Riconsegna diretta,,1,Parma
11/30/2022 17:58,61,417A7AB05,07. Santa Croce,20230305,Prelievo corretto,,1,Parma
11/30/2022 17:58,61,417A7AB05,07. Santa Croce,20230305,Richiesta prelievo,,1,Parma
11/30/2022 17:58,316,700DFB3FE,35. Marsala,180488,Riconsegna diretta,,3,Parma
11/30/2022 17:57,223,419F6D316,38. Stazione FF.SS. 2,20230497,Riconsegna diretta,,28,Parma
11/30/2022 17:57,262,419F6EC5F,32. Stadio,886117,Prelievo corretto,,6,Parma
11/30/2022 17:57,262,419F6EC5F,32. Stadio,886117,Richiesta prelievo,,6,Parma
11/30/2022 17:56,298,000B77A4C,28. Bizzozero,538799,Riconsegna diretta,,4,Parma
11/30/2022 17:55,295,000B73DBA,38. Stazione FF.SS. 2,20230108,Riconsegna diretta,,10,Parma
11/30/2022 17:51,316,700DFB3FE,21. Kennedy,180488,Prelievo corretto,,7,Parma
11/30/2022 17:51,316,700DFB3FE,21. Kennedy,180488,Richiesta prelievo,,7,Parma
11/30/2022 17:50,,C009D2E5B,02. Ospedale Maggiore,20230305,Prelievo corretto,,6,Parma
11/30/2022 17:50,,C009D2E5B,02. Ospedale Maggiore,20230305,Richiesta prelievo,,6,Parma
11/30/2022 17:49,331,000B77EDD,02. Ospedale Maggiore,20230354,Prelievo corretto,,5,Parma
11/30/2022 17:49,331,000B77EDD,02. Ospedale Maggiore,20230354,Richiesta prelievo,,5,Parma
11/30/2022 17:49,331,000B77EDD,02. Ospedale Maggiore,20230354,Mancato prelievo,,5,Parma
11/30/2022 17:49,331,000B77EDD,02. Ospedale Maggiore,20230354,Richiesta prelievo,,5,Parma
11/30/2022 17:47,310,00043B12C,07. Santa Croce,20228110,Riconsegna diretta,,11,Parma
